"programme","gender","ht"
"Core","M",90.2636898047343
"Core","M",101.776890212298
"Prep","M",85.3822743905933
"Prep","M",85.2058448347901
"Prep","M",94.0244743261408
"Core","M",91.318693389474
"Core","M",93.6009289435526
"Core","M",82.9881222446885
"Pre-prep","M",99.7018737213168
"Core","M",93.0652772956481
"Core","M",79.4088557774213
"Core","M",85.2084167316441
"Prep","M",85.7592860921554
"Core","M",90.506831034413
"Core","M",85.920806317921
"Pre-prep","M",92.5754846634491
"Pre-prep","M",84.4487888804961
"Prep","M",83.5497553178187
"Prep","M",87.2984383968368
"Prep","M",89.8165664386318
"Prep","M",84.6353241102798
"Pre-prep","M",87.0324865314721
"Core","M",97.6103935255823
"Core","M",94.7373537642476
"Pre-prep","M",88.7971247314166
"Core","M",96.9028793245077
"Prep","M",88.5893131646167
"Pre-prep","M",96.5858442920318
"Pre-prep","M",105.000795794269
"Core","M",84.0441359627531
"Prep","M",95.0154738362148
"Core","M",98.3375741297645
"Core","M",98.9346364620067
"Core","M",85.3491792186626
"Prep","M",96.2790136085974
"Pre-prep","M",98.8200394575213
"Pre-prep","M",94.5318295147663
"Pre-prep","M",96.3896117672703
"Core","M",85.2494227446858
"Core","M",88.277292256317
"Pre-prep","M",82.4116127481909
"Pre-prep","M",86.6252422097309
"Pre-prep","M",95.5414171710786
"Core","M",88.6559443135426
"Prep","M",86.8940657026134
"Core","M",84.4345576071356
"Prep","M",87.236512289276
"Core","M",79.6368712339561
"Core","M",96.8072347359483
"Core","M",88.604403310581
"Core","M",88.4159385968085
"Core","M",84.7317955569855
"Core","M",89.9972193562442
"Prep","M",89.6149896986438
"Core","M",93.297386397339
"Prep","M",87.9636144502507
"Core","M",83.322069934833
"Pre-prep","M",93.3896106907526
"Prep","M",95.9597947752472
"Prep","M",97.5882638699767
"Core","M",88.9571147212155
"Core","M",93.3776999903572
"Pre-prep","M",88.4028336770479
"Core","M",86.2798362248094
"Prep","M",85.0268585094712
"Core","M",94.3427210615696
"Core","M",89.4440987245282
"Pre-prep","M",94.1611965721654
"Pre-prep","M",88.4659939893
"Pre-prep","M",89.3683131635837
"Pre-prep","M",92.1117235480147
"Prep","M",92.0397292321938
"Pre-prep","M",81.9727483727774
"Core","M",88.428582455719
"Pre-prep","M",87.9758811870846
"Core","M",84.7352006995723
"Prep","M",86.0535911691359
"Core","M",85.4775638434634
"Core","M",93.5973161776952
"Pre-prep","M",89.0397468544153
"Core","M",89.8831052244027
"Pre-prep","M",97.8889601373658
"Core","M",87.6892593059381
"Core","M",90.0566407529677
"Core","M",82.6828651873808
"Core","M",95.6801296241944
"Core","M",98.0097403671769
"Core","M",84.3981968960742
"Core","M",86.6175028577248
"Core","M",87.8134395005636
"Core","M",82.5832105174778
"Prep","M",91.6651608340501
"Core","M",96.3371818623519
"Prep","M",89.4220448964619
"Pre-prep","M",100.829201858097
"Prep","M",79.4283527139812
"Core","M",91.7653082635852
"Prep","M",83.7725833413345
"Prep","M",89.9324634378816
"Pre-prep","M",88.4417218578462
"Core","M",90.4576642666597
"Core","M",88.6562890440001
"Core","M",92.9257726654047
"Core","M",89.6784005735669
"Core","M",84.5377018373912
"Pre-prep","M",80.412966237388
"Pre-prep","M",81.1602242391521
"Prep","M",86.6458433955081
"Pre-prep","M",102.205768327033
"Core","M",94.749101318221
"Pre-prep","M",88.5480254277733
"Prep","M",99.8087661798885
"Pre-prep","M",86.3268731525539
"Core","M",88.4263712209264
"Pre-prep","M",87.3026266594245
"Prep","M",88.8003244919376
"Pre-prep","M",90.5058072337697
"Prep","M",95.3199118728344
"Prep","M",87.2990111097344
"Prep","M",93.0499580958974
"Core","M",95.4674393182414
"Prep","M",90.3214724069693
"Prep","M",86.2387199731627
"Core","M",97.053403500554
"Pre-prep","M",83.4846426435976
"Pre-prep","M",96.6313130912439
"Prep","M",91.1100229773204
"Core","M",84.1174087457694
"Core","M",97.463629550776
"Pre-prep","M",83.4549598215327
"Core","M",90.6884507380545
"Pre-prep","M",86.8335793778641
"Prep","M",95.5811853385867
"Core","M",88.7985257402352
"Core","M",81.9793418072908
"Pre-prep","M",90.9766662944084
"Pre-prep","M",83.9714617572193
"Prep","M",99.5256426964305
"Prep","M",91.5309013871629
"Core","M",90.2427704189425
"Pre-prep","M",86.9358160740825
"Core","M",86.9338259956931
"Pre-prep","M",83.9039542202045
"Pre-prep","M",99.9463936210566
"Core","M",85.3861917582182
"Core","M",93.2175161523567
"Core","M",88.0216177587539
"Core","M",91.4222404602299
"Prep","M",86.1219166809402
"Core","M",94.1093343881882
"Core","M",91.9399561922906
"Core","M",97.3674429593649
"Prep","M",87.3103549491996
"Core","M",87.753311488403
"Prep","M",88.1728869871087
"Prep","M",89.3774634622741
"Core","M",99.0512677985347
"Core","M",80.773448533568
"Prep","M",80.6393882578942
"Core","M",86.2828969720346
"Pre-prep","M",88.0400491385245
"Pre-prep","M",96.842797610815
"Core","M",97.3261717049688
"Core","M",86.7680347360759
"Pre-prep","M",96.4223584636714
"Core","M",94.6047406016727
"Core","M",85.1565354038177
"Pre-prep","M",93.3030339714835
"Prep","M",88.3553975730029
"Core","M",93.5864156076197
"Prep","M",87.2296158378964
"Prep","M",88.5514414147547
"Core","M",80.7343810451529
"Core","M",93.0667290287971
"Core","M",79.8043056158439
"Core","M",86.0076041518445
"Pre-prep","M",93.8487175037416
"Pre-prep","M",99.6870242458327
"Pre-prep","M",89.2732237442424
"Pre-prep","M",91.257183036011
"Core","M",97.4573354166854
"Core","M",90.1755188836927
"Pre-prep","M",90.4029287568722
"Prep","M",90.7045745252297
"Pre-prep","M",85.0769746666519
"Core","M",90.5252849523175
"Pre-prep","M",89.371797743617
"Pre-prep","M",94.7328085398092
"Core","M",100.136469891243
"Pre-prep","M",87.9406483705833
"Core","M",93.2538160374456
"Pre-prep","M",91.8863608895402
"Prep","M",88.9776019553766
"Prep","M",88.2966700055881
"Core","M",92.7945215336781
"Core","M",90.5943628889916
"Pre-prep","M",98.7731433707801
"Core","M",89.9860169351437
"Pre-prep","M",85.4474240171217
"Core","M",95.6877648094125
"Pre-prep","M",100.437642491336
"Pre-prep","M",83.2920436014136
"Prep","M",93.5052031541493
"Pre-prep","M",90.4582684754079
"Prep","M",94.9693084693359
"Pre-prep","M",85.7516202497436
"Core","M",89.2694748064851
"Core","M",92.0723293877865
"Pre-prep","M",96.6964186363265
"Prep","M",79.5764561586256
"Core","M",89.8262463119307
"Prep","M",95.3425936286686
"Prep","M",84.2743507560447
"Pre-prep","M",82.0809002359383
"Pre-prep","M",87.0317143585533
"Core","M",95.6310405967009
"Core","M",90.1730687549309
"Pre-prep","M",90.1145066403632
"Pre-prep","M",93.8214744704151
"Core","M",91.8969666571131
"Prep","M",89.1873158231776
"Core","M",83.4407906479567
"Core","M",102.586468530381
"Pre-prep","M",86.0314465821555
"Pre-prep","M",87.6824193554744
"Core","M",97.0075516349209
"Core","M",85.9959905140703
"Prep","M",92.7687588246587
"Prep","M",88.991910734356
"Core","M",84.7773151294628
"Prep","M",90.9260687702419
"Pre-prep","M",92.9619503494359
"Pre-prep","M",91.2412346639978
"Core","M",83.5395160164706
"Core","M",79.2870482460488
"Pre-prep","M",96.5285807434744
"Core","M",85.9539718989908
"Prep","M",98.5082630862743
"Pre-prep","M",89.1501705420578
"Core","M",83.8221328945978
"Core","M",88.3060606628167
"Pre-prep","M",89.2143856307493
"Pre-prep","M",97.6154930327951
"Core","M",92.7304466948796
"Prep","M",87.3058838457451
"Pre-prep","M",93.5428559974573
"Core","M",77.2668011288039
"Pre-prep","M",90.6959519295005
"Core","M",90.2197186056324
"Prep","M",87.2142478247427
"Core","M",94.5940171447612
"Pre-prep","M",82.4518330248112
"Core","M",92.5792506989447
"Core","M",93.8820079241623
"Core","M",82.4857777936349
"Prep","M",89.1911538556696
"Prep","M",93.2602529736864
"Core","M",83.2976924040871
"Core","M",86.0281324437392
"Core","M",91.6458660542667
"Prep","M",88.0478455493625
"Core","M",92.9630314131457
"Prep","M",89.4977696189693
"Core","M",89.7218389621288
"Pre-prep","M",90.3153437091878
"Core","M",89.1110820730944
"Prep","M",82.7204736818172
"Core","M",98.9380263360673
"Core","M",79.6240193087641
"Core","M",91.6203592789754
"Prep","M",84.8959496168001
"Core","M",92.2664497899017
"Core","M",80.6924393520617
"Prep","M",93.7240932077814
"Pre-prep","M",88.230980324189
"Core","M",90.0624631524769
"Core","M",89.6666814636768
"Core","M",90.5997786046928
"Core","M",85.5125900689809
"Pre-prep","M",96.9164081728793
"Core","M",82.0705187910525
"Pre-prep","M",90.3053097114009
"Prep","M",93.1988950966151
"Prep","M",89.6008643228887
"Pre-prep","M",97.1059723598517
"Core","M",83.619839814471
"Core","M",91.0979972285455
"Core","M",83.9905948031776
"Pre-prep","M",91.6082707522568
"Prep","M",83.6169125236392
"Prep","M",92.287009208783
"Prep","M",93.2825540839213
"Core","M",87.3905174067758
"Core","M",84.3184207661526
"Pre-prep","M",77.4279219738442
"Pre-prep","M",96.5654239963649
"Pre-prep","M",92.6227758587993
"Core","M",84.4326462125081
"Prep","M",94.3608819853361
"Core","M",93.3079403160203
"Prep","M",91.6015558008158
"Prep","M",85.4052758922157
"Prep","M",89.1925665034751
"Pre-prep","M",94.989297925857
"Core","M",100.192150418189
"Prep","M",89.166012053737
"Prep","M",93.1135897177422
"Core","M",93.3543789752922
"Pre-prep","M",89.5191411962812
"Prep","M",93.0495671263971
"Core","M",85.9653694597514
"Prep","M",88.5621859608396
"Core","M",86.7394636211672
"Core","M",93.353222420677
"Core","M",87.6182549386731
"Prep","M",88.2517598650075
"Pre-prep","M",94.2243752839194
"Core","M",93.6607480102648
"Core","M",101.52369746706
"Core","M",94.801156352992
"Pre-prep","M",82.1418812073086
"Core","M",95.0423137843296
"Core","M",90.725135525374
"Pre-prep","M",95.9430104530925
"Core","M",83.2373836541513
"Core","M",95.5913480196265
"Prep","M",84.677114245846
"Pre-prep","M",88.152814049921
"Prep","M",99.0884596574671
"Prep","M",86.1379234127492
"Core","M",95.4528648178523
"Pre-prep","M",91.6669298092416
"Core","M",95.8569053208281
"Core","M",90.0486538169226
"Prep","M",91.2072476284788
"Pre-prep","M",88.029993849772
"Core","M",81.0924481859811
"Core","M",92.4273681523821
"Prep","M",85.7880852560075
"Core","M",96.9311323604676
"Core","M",88.5377279999257
"Core","M",91.9682051733555
"Prep","M",90.2096200782181
"Prep","M",87.4446033423754
"Prep","M",89.1577971327561
"Core","M",94.6843693926328
"Pre-prep","M",89.7005454728683
"Core","M",95.3555608455515
"Pre-prep","M",91.7709434923301
"Core","M",89.1273488287004
"Pre-prep","M",90.1254932905072
"Pre-prep","M",90.7087968743517
"Pre-prep","M",89.1541059690566
"Core","M",93.5013279590938
"Prep","M",86.7280029325117
"Core","M",94.6400793777296
"Pre-prep","M",91.9187658244188
"Prep","M",91.0039312390321
"Pre-prep","M",87.1352032453827
"Pre-prep","M",94.0134088557065
"Pre-prep","M",92.7992631332355
"Pre-prep","M",84.3225391352298
"Core","M",91.1201470172246
"Core","M",80.2355025457939
"Prep","M",96.4583951640228
"Prep","M",87.4877197133162
"Core","M",96.7793746555003
"Core","M",98.2726963418507
"Pre-prep","M",84.1128744964002
"Core","M",90.8934026755302
"Pre-prep","M",82.5918441397212
"Pre-prep","M",92.4692274188127
"Prep","M",95.4560780186141
"Prep","M",91.8884726039413
"Prep","M",92.1172625880452
"Pre-prep","M",90.3294064840326
"Prep","M",93.4848387270864
"Prep","M",91.1594274933071
"Core","M",90.0326965369892
"Core","M",85.71453982927
"Pre-prep","M",88.5609773403451
"Core","M",90.0218458878404
"Core","M",88.5055211988442
"Core","M",86.1953973156403
"Prep","M",87.9953243681615
"Pre-prep","M",91.7961389065684
"Pre-prep","M",90.0180617534882
"Core","M",86.3323767215586
"Core","M",91.8286428628149
"Pre-prep","M",95.1767344751051
"Core","M",86.5087706738105
"Pre-prep","M",88.7916099766206
"Prep","M",88.0074401823878
"Prep","M",88.617247324771
"Core","M",82.3545485451297
"Prep","M",93.497602468111
"Core","M",90.4331128626245
"Pre-prep","M",90.9250484378963
"Prep","M",84.265798764304
"Prep","M",88.4664846880833
"Prep","M",89.8045551551899
"Core","M",94.4434197609977
"Core","M",94.4846929071925
"Core","M",100.528069012193
"Pre-prep","M",98.0135952847845
"Core","M",95.272871426998
"Prep","M",90.9630856540594
"Core","M",93.9528007699421
"Prep","M",86.731940036388
"Core","M",85.6099393239911
"Core","M",95.4628751949684
"Core","M",84.0870025780802
"Prep","M",84.8458020937395
"Prep","M",98.3327710261815
"Core","M",88.6425291247807
"Core","M",89.7408567414776
"Prep","M",89.0665116967466
"Core","M",85.9864276485227
"Pre-prep","M",91.6425553095835
"Prep","M",90.2800164466768
"Pre-prep","M",89.1883787389616
"Pre-prep","M",91.9881126811404
"Pre-prep","M",81.839319925957
"Pre-prep","M",84.4756091687308
"Core","M",91.6544898423708
"Pre-prep","M",75.7714993632752
"Core","M",89.7221978197143
"Prep","M",91.1466944265734
"Core","M",84.5551837719009
"Core","M",93.4285362992456
"Core","M",89.4644007840566
"Prep","M",83.2595197822831
"Core","M",90.4855784846635
"Pre-prep","M",97.6437460851737
"Pre-prep","M",88.1993875744236
"Pre-prep","M",87.8826242659357
"Core","M",89.0524004951014
"Core","M",90.2268504888158
"Prep","M",97.1169623886357
"Core","M",90.4992632688034
"Prep","M",81.1689303259054
"Core","M",80.8689146667141
"Prep","M",82.2532996588292
"Core","M",80.3168508822998
"Core","M",87.6255489529508
"Core","M",84.9362091157081
"Core","M",89.1005641931022
"Pre-prep","M",89.8752978054682
"Pre-prep","M",88.2193828797348
"Core","M",83.6575454854194
"Core","M",92.4212744447208
"Prep","M",84.371301147471
"Prep","M",89.710477753802
"Pre-prep","M",87.9616317790272
"Prep","M",84.613930809812
"Prep","M",95.8063791723453
"Pre-prep","M",85.8002239088534
"Core","M",81.4486110724422
"Core","M",92.3912047238992
"Prep","M",95.5047486347126
"Prep","M",88.896202365297
"Core","M",92.7967232387934
"Pre-prep","M",95.3685033903874
"Core","M",84.9468071105025
"Prep","M",81.9076091972354
"Core","M",85.1368100419841
"Core","M",95.3739704039983
"Pre-prep","M",82.6752032216564
"Prep","M",98.2909536442205
"Core","M",83.3496969885256
"Prep","M",88.1576377254104
"Core","M",93.6528875139119
"Pre-prep","M",85.0376739139608
"Core","M",79.8107380619425
"Pre-prep","M",85.2257052066411
"Core","M",84.2976074466368
"Core","M",89.3746049323332
"Prep","M",79.87280086995
"Prep","M",87.7333201922561
"Pre-prep","M",77.0345922978183
"Prep","M",97.455584685172
"Pre-prep","M",89.3679954264426
"Core","M",99.4902666334087
"Pre-prep","M",86.5535171092907
"Core","M",87.1829037270124
"Core","M",98.8031619000909
"Core","M",95.7160123514075
"Core","M",96.726853633729
"Pre-prep","M",77.2365315783168
"Pre-prep","M",90.5455772781233
"Core","M",91.7955957258835
"Core","M",90.8245418494897
"Core","M",98.7776238112154
"Core","M",95.4547117185234
"Core","M",92.0646281526189
"Core","M",89.6546093669875
"Prep","M",98.8384145409992
"Prep","M",92.1235776596337
"Prep","M",90.6043329452438
"Prep","M",86.7411060694884
"Prep","M",90.1132738772316
"Pre-prep","M",83.6128163522685
"Core","M",90.6550980951716
"Prep","M",83.1348613162998
"Prep","M",88.9291235225405
"Core","M",88.2302576032844
"Core","M",96.3327685919226
"Prep","M",89.9863503114525
"Core","M",99.0621069070988
"Pre-prep","M",89.3533778993973
"Pre-prep","M",95.8723462403193
"Pre-prep","M",101.035640757515
"Core","M",100.285004512988
"Core","M",94.9880870391379
"Core","M",88.3721628498294
"Prep","M",86.2913241378962
"Pre-prep","M",88.662018709826
"Prep","M",87.8569437086471
"Pre-prep","M",94.9558845810769
"Pre-prep","M",93.8459321142553
"Prep","M",85.4832943901737
"Pre-prep","M",88.9354519790704
"Pre-prep","M",88.8052495578793
"Prep","M",90.3491321745792
"Prep","M",91.1845403692845
"Prep","M",80.8194144516986
"Core","M",84.5559833265908
"Core","M",90.8962541634057
"Core","M",95.2662309851086
"Prep","M",93.487562302116
"Core","M",97.9925147733605
"Core","M",88.8176842922443
"Pre-prep","M",92.5761581947503
"Prep","M",84.3297632672835
"Core","M",85.692247930591
"Core","M",84.564577924565
"Prep","M",90.702618391787
"Pre-prep","M",87.199417621296
"Pre-prep","M",85.8838707852823
"Core","M",89.8740682864147
"Core","M",93.6026500795635
"Pre-prep","M",85.8604318840485
"Core","M",82.7605565727125
"Core","M",88.7496398127022
"Pre-prep","M",96.3166848249038
"Core","M",95.3491728628099
"Core","M",83.8122374268397
"Core","M",89.6663735872115
"Prep","M",91.7492766272714
"Prep","M",91.059820161059
"Core","M",96.9290551556605
"Core","M",88.0377296864782
"Core","M",96.8173022140015
"Core","M",82.5010153988298
"Prep","M",86.2761738665852
"Prep","M",90.5218911146145
"Core","M",85.3967894660832
"Core","M",81.1854539058029
"Core","M",88.0814978253164
"Core","M",90.8366663077163
"Pre-prep","M",106.702876709133
"Prep","M",90.3183390900174
"Core","M",85.8224252206062
"Core","M",95.4765282478195
"Pre-prep","M",90.3695530426173
"Core","M",90.6513905605923
"Pre-prep","M",88.6789318339244
"Core","M",97.0085479261786
"Core","M",85.9638595658375
"Pre-prep","M",88.3091481627352
"Core","M",91.9186912807116
"Pre-prep","M",98.1432886841392
"Core","M",94.0893897377524
"Prep","M",96.7583835487612
"Core","M",84.3483332640926
"Pre-prep","M",95.5044217620006
"Prep","M",93.8969348472506
"Pre-prep","M",93.4495830055618
"Core","M",86.015815611692
"Prep","M",93.8548125988934
"Core","M",90.3423671837031
"Core","M",77.2866246936319
"Core","M",89.373710646513
"Pre-prep","M",96.3516512317305
"Core","M",93.1466270333455
"Prep","M",90.8424625961812
"Core","M",85.7517298015813
"Pre-prep","M",94.893965254964
"Core","M",94.0551186326308
"Core","M",94.8550814869686
"Pre-prep","M",93.3057918765722
"Core","M",88.4831809737656
"Core","M",93.0473843014521
"Core","M",95.9516183555324
"Core","M",90.8785107165507
"Core","M",96.3859406935569
"Core","M",93.82813063095
"Core","M",81.0186427761485
"Core","M",94.3394076107965
"Core","M",89.2942467981157
"Prep","M",91.2656258004214
"Core","M",96.2194637085865
"Prep","M",90.1764978578286
"Core","M",87.9617651645781
"Core","M",92.4916030386566
"Prep","M",96.9408329012539
"Core","M",80.4450956848399
"Core","M",95.2662787557672
"Core","M",87.7427899451843
"Core","M",84.9327150848952
"Core","M",103.195492672588
"Core","M",90.0361905803278
"Prep","M",88.351070567448
"Core","M",96.5714730821429
"Pre-prep","M",84.2119179910453
"Core","M",87.6702775793801
"Prep","M",86.8038078295157
"Prep","M",89.0495758071775
"Prep","M",91.7832490970404
"Prep","M",89.5614081777357
"Core","M",92.8220674299905
"Core","M",94.8684750363358
"Prep","M",88.1270388845085
"Prep","M",73.8500475274015
"Core","M",84.8448645389774
"Core","M",94.3112784129181
"Core","M",94.4809766525036
"Pre-prep","M",85.8560639943111
"Core","M",76.6631159172874
"Prep","M",93.0036556618715
"Core","M",86.7723581200559
"Prep","M",94.855866694195
"Pre-prep","M",93.8004285690656
"Prep","M",86.7202470432777
"Core","M",94.8313523703331
"Prep","M",83.6466874037447
"Core","M",91.5941082874584
"Prep","M",90.8589618902667
"Prep","M",85.0116463227729
"Prep","M",93.4435088506066
"Pre-prep","M",90.6195929378025
"Prep","M",90.1637486920468
"Core","M",95.3793549775028
"Core","M",99.3426405035944
"Core","M",87.4073147595674
"Pre-prep","M",88.4411275453043
"Pre-prep","M",78.5489593585906
"Prep","M",92.3833219126217
"Prep","M",88.0667838384725
"Core","M",92.1174867248253
"Core","M",94.9614379709402
"Pre-prep","M",88.2434655437983
"Prep","M",91.6428737167328
"Core","M",92.8461901763543
"Prep","M",90.289517136912
"Core","M",87.5189097720168
"Core","M",92.5375342111935
"Core","M",89.9124938622473
"Core","M",91.7318965053196
"Pre-prep","M",79.5120175380563
"Core","M",93.0204361159687
"Pre-prep","M",93.632302886012
"Pre-prep","M",83.3808836516521
"Pre-prep","M",89.5518768743455
"Core","M",90.9167272045673
"Core","M",93.3412933811293
"Core","M",87.1371387123669
"Core","M",91.6228379932263
"Prep","M",95.1380160158228
"Core","M",96.8944333935794
"Prep","M",98.9896644266701
"Core","M",93.5647067101446
"Core","M",97.5919198519498
"Prep","M",95.4255787570826
"Prep","M",94.0439042892239
"Pre-prep","M",93.5218792880231
"Pre-prep","M",96.1991025467276
"Core","M",84.4634027288031
"Prep","M",90.8644862580631
"Core","M",103.501819247856
"Core","M",92.7559166251005
"Core","M",95.5132396714709
"Core","M",86.4158333328936
"Core","M",83.2526438969871
"Prep","M",90.304132984853
"Pre-prep","M",90.2804009319953
"Pre-prep","M",88.4246348750646
"Prep","M",92.6745408668483
"Prep","M",92.0054526652427
"Core","M",92.7978384024109
"Pre-prep","M",87.7400253725039
"Prep","M",94.5923726600944
"Pre-prep","M",85.202341161112
"Prep","M",91.1279559560494
"Pre-prep","M",91.258516788967
"Core","M",89.6381046966163
"Core","M",86.8049405075175
"Prep","M",92.076515369886
"Core","M",97.8186313402572
"Core","M",92.7211238193581
"Core","M",88.0783103005286
"Pre-prep","M",96.6336910560124
"Pre-prep","M",85.5213121479373
"Core","M",92.9046240807831
"Prep","M",83.8720934966715
"Core","M",95.2951350706077
"Prep","M",94.0941275323463
"Pre-prep","M",87.8419256145373
"Prep","M",88.0013961294624
"Pre-prep","M",99.466311482723
"Core","M",92.2854986727266
"Prep","M",93.9930727822846
"Pre-prep","M",90.8593481129358
"Prep","M",80.3668487563043
"Core","M",84.7146501081464
"Prep","M",87.8713678535912
"Pre-prep","M",97.0411185304174
"Core","M",95.4663986734411
"Pre-prep","M",80.5919816384385
"Prep","M",94.5952066111741
"Core","M",92.3146442242201
"Core","M",86.02023621078
"Core","M",92.8708650492745
"Core","M",92.2768260049339
"Pre-prep","M",91.9354606909374
"Core","M",100.326988524429
"Core","M",87.4503830935563
"Prep","M",81.2438708124771
"Pre-prep","M",96.4430198989292
"Pre-prep","M",88.2642511581103
"Pre-prep","M",91.6425319333292
"Core","M",90.1793340378766
"Core","M",96.9220711374764
"Prep","M",91.3028548352377
"Core","M",91.9752361394494
"Prep","M",96.2411829236576
"Prep","M",87.8902682971317
"Prep","M",93.2784057045233
"Prep","M",91.1688337244234
"Prep","M",89.3898112280707
"Prep","M",82.2509579495807
"Core","M",93.4205489295903
"Prep","M",92.0072879960044
"Prep","M",82.5940735087106
"Core","M",89.4751234630727
"Core","M",85.4343199556691
"Pre-prep","M",96.7342444195905
"Pre-prep","M",88.3105665010342
"Core","M",86.206971252679
"Prep","M",91.7078249792758
"Core","M",83.7002910046591
"Pre-prep","M",86.7963504250222
"Pre-prep","M",92.8237475508446
"Pre-prep","M",83.0903196742553
"Core","M",92.1520773953061
"Prep","M",94.1499035698474
"Core","M",95.4093057107821
"Core","M",95.924081090353
"Pre-prep","M",87.8513723229563
"Core","M",95.2685244341747
"Pre-prep","M",90.1729052738872
"Core","M",103.981268354757
"Core","M",96.1853002727691
"Core","M",90.9646770045995
"Core","M",97.1778308467977
"Core","M",87.5075582473722
"Pre-prep","M",86.8657007678674
"Core","M",92.2875173409297
"Prep","M",91.2100668199246
"Core","M",99.6823165825623
"Core","M",94.4609563869622
"Core","M",88.0274557423097
"Prep","M",84.170406242631
"Prep","M",87.7087733887064
"Core","M",85.1306116135022
"Pre-prep","M",104.744359982351
"Pre-prep","M",95.4215159150356
"Pre-prep","M",87.2580437959746
"Prep","M",98.9872668341626
"Prep","M",79.4917054641867
"Core","M",90.5048432624846
"Prep","M",93.5485469190591
"Pre-prep","M",87.4503413549183
"Prep","M",84.9891727108829
"Core","M",97.5041753427425
"Core","M",93.2190264837477
"Core","M",86.3033923117392
"Pre-prep","M",76.5211146639911
"Core","M",91.6563272701154
"Core","M",90.0354365412788
"Core","M",89.2343649956311
"Core","M",92.565207546076
"Core","M",90.0954876660991
"Core","M",84.8534262146874
"Core","M",96.2597896756521
"Core","M",89.4097953980318
"Core","M",90.3852362811124
"Core","M",92.0464533605291
"Pre-prep","M",85.4668759672306
"Core","M",92.3885020065694
"Core","M",85.841458117789
"Core","M",87.0267857309398
"Prep","M",90.1863182508774
"Core","M",88.5005892833452
"Pre-prep","M",90.5524669908636
"Pre-prep","M",82.1503007437087
"Pre-prep","M",88.8068647648415
"Core","M",94.0047745649825
"Core","M",90.7653444784436
"Core","M",87.936547152757
"Prep","M",85.7782972325803
"Core","M",96.4918986396501
"Core","M",89.9254659025028
"Pre-prep","M",93.8726379523176
"Pre-prep","M",91.5689051540628
"Core","M",82.1947648506744
"Core","M",91.5560017865754
"Core","M",90.2941243237565
"Core","M",92.1731520797529
"Prep","M",84.2267710163975
"Pre-prep","M",84.7809813727741
"Core","M",88.4346132348749
"Prep","M",91.8916266065252
"Core","M",89.5804656735017
"Core","M",82.92263535774
"Core","M",82.807758910568
"Prep","M",93.5141111375737
"Core","M",91.0733197838512
"Pre-prep","M",89.3056413327136
"Core","M",82.1370178520681
"Pre-prep","M",88.5120340366417
"Prep","M",90.6304918416749
"Pre-prep","M",77.4005374937211
"Core","M",99.5807604886433
"Core","M",92.2918253915113
"Pre-prep","M",87.6442757918561
"Prep","M",93.1948552046488
"Pre-prep","M",95.2947075185515
"Core","M",87.2132664258134
"Core","M",97.1448866418187
"Core","M",90.8286652198166
"Pre-prep","M",90.0396618910454
"Core","M",96.723225819149
"Core","M",93.0892418780267
"Prep","M",87.6598209683538
"Pre-prep","M",87.5871216217365
"Core","M",75.4226366007327
"Core","M",85.1040916432092
"Core","M",81.5597705582724
"Prep","M",91.2768541148226
"Core","M",84.1087898216982
"Core","M",95.2745623050506
"Pre-prep","M",89.4372817985049
"Core","M",87.8075555782349
"Prep","M",93.4678836505223
"Core","M",84.6319967334559
"Core","M",91.7496372896542
"Pre-prep","M",83.1435580730507
"Core","M",92.042334634253
"Core","M",84.4221034526439
"Core","M",85.6717610949646
"Prep","M",90.9038934109969
"Pre-prep","M",94.4171340509823
"Core","M",78.9732686864805
"Core","M",95.9372774043813
"Core","M",87.8032186974652
"Core","M",85.2292456856586
"Prep","M",92.3730295049595
"Pre-prep","M",90.7988809264043
"Pre-prep","M",91.7271142674285
"Prep","M",88.8951563029127
"Prep","M",83.0954043033949
"Core","M",89.7215599420982
"Core","M",92.2205061184601
"Prep","M",93.2601331483255
"Prep","M",93.8846704785003
"Core","M",97.5661448489729
"Pre-prep","M",80.3200387771035
"Core","M",91.2813498164185
"Prep","M",87.7151812269584
"Pre-prep","M",88.6816354552645
"Core","M",92.3778826942976
"Pre-prep","M",90.4374530621478
"Core","M",95.8175332764165
"Core","M",95.1977803038784
"Core","M",91.9432003736316
"Core","M",88.4590282668473
"Core","M",86.5067495300338
"Core","M",92.4399165563429
"Pre-prep","M",89.6909276841994
"Pre-prep","M",86.29624146313
"Pre-prep","M",89.9452984604029
"Core","M",93.0124801906934
"Core","M",87.6102548661779
"Core","M",77.5809967899237
"Prep","M",89.0512393808152
"Pre-prep","M",88.4441573907585
"Core","M",94.0307453363971
"Core","M",90.5911854408053
"Core","M",93.6826757706114
"Core","M",93.9509896716824
"Pre-prep","M",95.3495501277178
"Core","M",85.1304669939771
"Pre-prep","M",93.5737816129481
"Core","M",88.2716033080357
"Pre-prep","M",84.4815584514375
"Pre-prep","M",93.957987028908
"Core","M",87.7271272231032
"Core","M",92.8807762501558
"Core","M",89.4667709466234
"Core","M",83.8482810143567
"Prep","M",89.0379494258502
"Pre-prep","M",79.2030351379327
"Pre-prep","M",94.7366415684655
"Core","M",93.2592516782535
"Core","M",91.4905072047271
"Prep","M",89.4946016404071
"Prep","M",88.5843215161283
"Pre-prep","M",95.9044512773495
"Prep","M",94.9025545928532
"Prep","M",77.3063513975386
